fecha_venta,var1(t-7 day),var1(t-6 day),var1(t-5 day),var1(t-4 day),var1(t-3 day),var1(t-2 day),var1(t-1 day),var1(t-5 week),var1(t-4 week),var1(t-3 week),var1(t-2 week),var1(t-1 week),var1(t),tavg_w,tmin_w,tmax_w,isfestivo,day,dayofweek,month,year,weekday
2023-03-21,219.0,192.0,255.0,177.0,327.0,369.0,153.0,267.0,255.0,486.0,168.0,219.0,216.0,13.2,8.2,19.3,0,21,2,3,2023,1
2023-03-22,192.0,255.0,177.0,327.0,369.0,153.0,216.0,264.0,189.0,171.0,183.0,192.0,216.0,13.7,8.4,19.9,0,22,3,3,2023,1
2023-03-23,255.0,177.0,327.0,369.0,153.0,216.0,216.0,180.0,252.0,258.0,177.0,255.0,270.0,14.8,8.5,21.1,0,23,4,3,2023,1
2023-03-24,177.0,327.0,369.0,153.0,216.0,216.0,270.0,249.0,294.0,273.0,255.0,177.0,150.0,19.4,11.3,28.4,0,24,5,3,2023,1
2023-03-25,327.0,369.0,153.0,216.0,216.0,270.0,150.0,423.0,342.0,303.0,312.0,327.0,309.0,18.9,14.0,24.0,0,25,6,3,2023,0
2023-03-26,369.0,153.0,216.0,216.0,270.0,150.0,309.0,345.0,507.0,429.0,276.0,369.0,321.0,21.9,14.0,29.4,0,26,7,3,2023,0
2023-03-27,153.0,216.0,216.0,270.0,150.0,309.0,321.0,258.0,294.0,201.0,150.0,153.0,183.0,18.9,13.4,22.6,0,27,1,3,2023,1
2023-03-28,216.0,216.0,270.0,150.0,309.0,321.0,183.0,255.0,486.0,168.0,219.0,216.0,156.0,14.6,8.7,21.1,0,28,2,3,2023,1
2023-03-29,216.0,270.0,150.0,309.0,321.0,183.0,156.0,189.0,171.0,183.0,192.0,216.0,207.0,15.1,9.6,21.1,0,29,3,3,2023,1
2023-03-30,270.0,150.0,309.0,321.0,183.0,156.0,207.0,252.0,258.0,177.0,255.0,270.0,192.0,19.4,10.2,31.2,0,30,4,3,2023,1
2023-03-31,150.0,309.0,321.0,183.0,156.0,207.0,192.0,294.0,273.0,255.0,177.0,150.0,216.0,24.2,20.1,31.3,0,31,5,3,2023,1
2023-04-01,309.0,321.0,183.0,156.0,207.0,192.0,216.0,342.0,303.0,312.0,327.0,309.0,210.0,22.2,17.1,27.8,0,1,6,4,2023,0
2023-04-02,321.0,183.0,156.0,207.0,192.0,216.0,210.0,507.0,429.0,276.0,369.0,321.0,315.0,18.5,12.7,24.5,1,2,7,4,2023,0
2023-04-03,183.0,156.0,207.0,192.0,216.0,210.0,315.0,294.0,201.0,150.0,153.0,183.0,210.0,15.7,9.9,24.1,1,3,1,4,2023,1
2023-04-04,156.0,207.0,192.0,216.0,210.0,315.0,210.0,486.0,168.0,219.0,216.0,156.0,204.0,14.9,12.2,18.5,1,4,2,4,2023,1
2023-04-05,207.0,192.0,216.0,210.0,315.0,210.0,204.0,171.0,183.0,192.0,216.0,207.0,231.0,14.4,9.3,20.3,1,5,3,4,2023,1
2023-04-06,192.0,216.0,210.0,315.0,210.0,204.0,231.0,258.0,177.0,255.0,270.0,192.0,327.0,15.4,10.8,21.2,1,6,4,4,2023,1
